"keys","times_1_e_5","times_2_e_5","times_3_e_5","times_4_e_5","times_5_e_5","times_6_e_5","times_7_e_5","times_8_e_5","times_9_e_5","times_1_e_6"
494,0.012399999999986,0.0253999999999814,0.0399999999999818,0.0569999999998981,0.0706000000000131,0.0863999999999214,0.103199999999852,0.114999999999854,0.135199999999895,0.149799999999959
495,0.013800000000008,0.0258000000000175,0.0424000000001251,0.0549999999998545,0.0715999999999258,0.0892000000002008,0.104600000000137,0.116000000000349,0.134399999999441,0.149399999999878
496,0.0119999999999915,0.0263999999999942,0.0409999999999491,0.0545999999998458,0.0716000000001077,0.0869999999998981,0.104000000000087,0.120400000000081,0.136000000000931,0.149799999999668
497,0.0107999999999982,0.0275999999999385,0.0427999999999338,0.0559999999999855,0.0738000000000102,0.0880000000001019,0.103199999999997,0.118000000000175,0.135400000000664,0.146000000000349
498,0.0130000000000055,0.0244000000000233,0.0400000000000364,0.0574000000001251,0.0721999999998661,0.0859999999998399,0.109199999999837,0.120999999999913,0.133999999999796,0.151200000000536
499,0.0113999999999882,0.0262000000000353,0.0422000000000116,0.0562000000002081,0.0722000000000844,0.0874000000001251,0.103800000000119,0.118400000000111,0.137999999999884,0.147400000000052
500,0.0115999999999918,0.0261999999999807,0.0416000000000895,0.0546000000001004,0.0707999999999811,0.0856000000001222,0.103799999999828,0.12059999999954,0.134200000000419,0.152199999999284
501,0.0123999999999945,0.0259999999999945,0.0435999999999876,0.0555999999997221,0.071399999999885,0.0878000000001339,0.105599999999686,0.119799999999814,0.132799999999988,0.147200000000157
502,0.0133999999999958,0.0271999999999207,0.0418000000001848,0.0577999999998792,0.0728000000001703,0.0858000000000902,0.103600000000006,0.118799999999756,0.135000000000437,0.149800000000396
503,0.0114000000000065,0.0264000000000306,0.039600000000064,0.0575999999999476,0.0730000000001746,0.0874000000001979,0.102599999999802,0.117999999999738,0.134199999999983,0.150400000000373
504,0.0107999999999908,0.0246000000000367,0.0408000000000902,0.0566000000002168,0.0733999999999287,0.0860000000002037,0.103399999999601,0.116000000000349,0.135599999999977,0.149399999999878
505,0.0135999999999897,0.0260000000000491,0.0421999999999753,0.0564000000002125,0.0715999999997803,0.0874000000003434,0.103200000000215,0.117800000000134,0.133999999999942,0.149000000000087
506,0.0125999999999974,0.0261999999999625,0.0390000000001055,0.0551999999998588,0.0723999999996886,0.0849999999999272,0.10400000000016,0.117000000000116,0.137600000000093,0.14859999999986
507,0.011999999999997,0.0270000000000618,0.0428000000000793,0.0537999999998283,0.0753999999997177,0.0854000000001543,0.106599999999744,0.120599999999977,0.132400000000198,0.14780000000057
508,0.0111999999999897,0.0262000000000353,0.0408000000000357,0.0570000000001164,0.0738000000001193,0.0919999999998981,0.106600000000035,0.118000000000175,0.132200000000157,0.1541999999994
509,0.0123999999999922,0.0276000000000022,0.042200000000139,0.0568000000001848,0.0702000000000044,0.0856000000001222,0.108400000000183,0.115400000000373,0.137200000000594,0.150199999999895
510,0.0139999999999896,0.0258000000000357,0.0426000000001295,0.0544000000000597,0.0731999999996697,0.085000000000291,0.104400000000387,0.119199999999691,0.133200000000506,0.151799999999639
511,0.0111999999999952,0.0264000000000033,0.0426000000000386,0.0542000000000189,0.0754000000002634,0.0874000000000524,0.10179999999993,0.116400000000722,0.137199999999575,0.148800000000338
512,0.013599999999993,0.0271999999999662,0.0414000000001943,0.0576000000000204,0.0740000000001601,0.088999999999869,0.103799999999974,0.119799999999232,0.138399999999674,0.151199999999371
513,0.0139999999999952,0.026600000000044,0.0380000000001019,0.0555999999999767,0.0716000000000349,0.0870000000001164,0.102600000000166,0.11640000000014,0.139599999999773,0.152399999999907
514,0.0109999999999846,0.0257999999999993,0.0422000000001572,0.0565999999998894,0.0724000000000888,0.0864000000002125,0.103400000000256,0.115799999999435,0.134599999999919,0.150800000000017
515,0.0129999999999961,0.0273999999999978,0.0414000000001215,0.0552000000000407,0.0735999999997512,0.0871999999999389,0.105600000000268,0.118600000000297,0.137799999999697,0.154799999999814
516,0.0121999999999958,0.0245999999999276,0.043600000000115,0.0554000000000451,0.0737999999998647,0.089600000000064,0.103599999999788,0.120599999999686,0.13839999999982,0.150400000000373
517,0.012600000000001,0.0254000000000087,0.0432000000001244,0.0572000000000116,0.0725999999998385,0.085599999999904,0.107199999999866,0.120599999999977,0.133600000000151,0.149799999999959
518,0.0113999999999899,0.0265999999999713,0.0406000000000859,0.0559999999999127,0.0715999999998894,0.0886000000000786,0.10339999999982,0.118599999999278,0.136399999999994,0.150199999999895
519,0.0115999999999956,0.0259999999999582,0.0430000000001382,0.056399999999885,0.0708000000002721,0.0878000000001339,0.106000000000349,0.118200000000652,0.136400000000431,0.151800000000367
520,0.0150000000000087,0.0263999999999942,0.0454000000001542,0.054400000000096,0.0738000000000466,0.0867999999995663,0.102399999999834,0.12059999999954,0.135999999999767,0.153800000000483
521,0.0111999999999916,0.0258000000000175,0.0406000000001768,0.058799999999901,0.0726000000001659,0.090000000000291,0.0999999999995634,0.118000000000466,0.137400000000198,0.152400000000198
522,0.0117999999999909,0.027400000000107,0.0420000000001346,0.0562000000000626,0.0715999999999622,0.0875999999995111,0.107800000000061,0.118199999999779,0.13559999999954,0.152200000000012
523,0.0131999999999937,0.0266000000000258,0.0446000000000822,0.0560000000000946,0.0726000000000931,0.0872000000000844,0.103599999999933,0.120200000000041,0.135800000000017,0.150800000001036
524,0.0115999999999993,0.0253999999999087,0.0422000000001026,0.0567999999998574,0.0736000000001513,0.0889999999997235,0.10480000000025,0.118799999999319,0.136599999999598,0.154800000000396
525,0.0118000000000088,0.0255999999999494,0.0452000000000771,0.0561999999999898,0.0720000000000073,0.0893999999997322,0.103799999999974,0.117800000000134,0.13539999999979,0.15120000000039
526,0.0138000000000029,0.0272000000000389,0.0450000000000182,0.0596000000001004,0.0731999999999243,0.0888000000001193,0.106000000000058,0.120599999999686,0.137399999999616,0.155200000000041
527,0.0109999999999772,0.0264000000000669,0.0435999999999694,0.0599999999999636,0.0759999999996216,0.0893999999996595,0.103399999999965,0.118000000000175,0.13800000000032,0.150399999999936
528,0.0131999999999941,0.029599999999964,0.042400000000107,0.0548000000000684,0.0726000000000931,0.0878000000000611,0.107199999999866,0.122200000000012,0.137600000000093,0.149600000000646
529,0.0130000000000123,0.0262000000000626,0.0421999999999207,0.0570000000000073,0.0723999999999432,0.0907999999998719,0.107000000000044,0.119599999999627,0.13859999999986,0.152799999999552
530,0.0114000000000095,0.0275999999999203,0.0431999999999789,0.0562000000000262,0.0721999999999389,0.0886000000000058,0.104000000000015,0.120399999999645,0.137400000001217,0.152199999999866
531,0.0144000000000018,0.0240000000000418,0.04,0.0561999999999534,0.0715999999997803,0.0875999999999476,0.107600000000311,0.119999999999709,0.139000000000087,0.154199999999546
532,0.0103999999999883,0.0288000000000284,0.045199999999968,0.056399999999885,0.0729999999996289,0.0880000000000291,0.106000000000204,0.120999999999767,0.135000000000291,0.150600000000268
533,0.0116000000000018,0.0267999999999847,0.0423999999999978,0.0591999999998734,0.0735999999999331,0.0887999999997555,0.103999999999796,0.123599999999133,0.137200000000157,0.151599999999598
534,0.013200000000007,0.0263999999999305,0.0429999999999382,0.0544000000001324,0.074000000000633,0.0898000000001048,0.105999999999767,0.123399999999965,0.136200000000536,0.154199999999692
535,0.0124000000000171,0.026399999999976,0.0456000000001404,0.0574000000000524,0.0733999999998196,0.0879999999998836,0.104800000000105,0.119599999999627,0.136400000000285,0.151599999999889
536,0.012400000000003,0.0294000000000869,0.0433999999998559,0.0542000000001644,0.0719999999995707,0.0887999999999738,0.106200000000026,0.118999999999796,0.141800000000367,0.151199999999953
537,0.010400000000003,0.0283999999999833,0.0448000000001048,0.0567999999998938,0.0748000000001775,0.0886000000000786,0.105000000000146,0.119799999999959,0.138400000000984,0.155200000000041
538,0.0128000000000036,0.0266000000000349,0.0441999999999098,0.0576000000000931,0.0712000000001353,0.0871999999997934,0.105599999999904,0.120399999999936,0.138799999999901,0.152199999999866
539,0.013200000000009,0.0259999999999854,0.0449999999999636,0.0585999999998603,0.0743999999996959,0.0906000000002678,0.107199999999939,0.120000000000437,0.135400000000518,0.150200000000477
540,0.0110000000000107,0.0278000000000065,0.0423999999999069,0.0545999999999185,0.0741999999999825,0.0893999999997322,0.110800000000236,0.121199999999953,0.140399999999499,0.157800000000134
541,0.0131999999999864,0.02700000000008,0.0443999999999141,0.0595999999999913,0.0730000000000655,0.0882000000002881,0.10660000000018,0.124199999999837,0.139800000000396,0.150600000000559
542,0.0118000000000069,0.0249999999999818,0.0447999999999229,0.0570000000001528,0.0739999999999418,0.0900000000001455,0.106600000000035,0.122000000000116,0.140199999999313,0.154799999999668
543,0.0112000000000067,0.0283999999999833,0.0419999999999163,0.0558000000000175,0.0740000000002328,0.0912000000001717,0.108399999999965,0.120599999999686,0.139199999999837,0.154000000000087
544,0.0136000000000148,0.0263999999999578,0.0417999999999483,0.059199999999837,0.0712000000000626,0.0900000000000728,0.105400000000227,0.121200000000681,0.141400000000431,0.151399999999849
545,0.0126000000000015,0.0261999999999534,0.0437999999999011,0.0581999999999971,0.0738000000000102,0.0906000000000495,0.107400000000271,0.119600000000501,0.13960000000021,0.15740000000078
546,0.0123999999999874,0.0247999999999774,0.041799999999912,0.057800000000243,0.0754000000001906,0.0880000000003929,0.104799999999595,0.121800000000367,0.138199999999488,0.153199999999488
547,0.0121999999999972,0.0265999999999713,0.0445999999999913,0.0569999999999345,0.0722000000001572,0.0873999999999069,0.105999999999694,0.124599999999919,0.137799999999988,0.153399999999529
548,0.0114000000000119,0.028600000000024,0.0431999999998698,0.0590000000000146,0.0721999999999025,0.0918000000000029,0.103200000000434,0.121200000000099,0.140999999999622,0.15160000000018
549,0.012800000000023,0.0255999999998767,0.0441999999998734,0.0579999999998472,0.0728000000001703,0.0859999999999854,0.109000000000015,0.122199999999575,0.137800000000279,0.153999999999505
550,0.0125999999999924,0.0261999999999625,0.0419999999998799,0.0567999999998938,0.0751999999998589,0.0886000000000058,0.106599999999889,0.121799999999639,0.137999999999738,0.152800000000716
551,0.0117999999999904,0.027799999999952,0.042799999999861,0.0567999999997846,0.0757999999997628,0.0883999999997468,0.106600000000108,0.12179999999993,0.14,0.150799999999726
552,0.0141999999999786,0.0284000000000105,0.0427999999998792,0.0601999999998952,0.0740000000000873,0.0900000000001455,0.107799999999697,0.121800000000512,0.14019999999975,0.157200000000012
553,0.0118000000000153,0.0270000000000255,0.0415999999999622,0.0548000000001412,0.0733999999997832,0.0866000000002532,0.108799999999828,0.121799999999203,0.137399999999761,0.155199999999895
554,0.0124000000000085,0.0264000000000215,0.0449999999998363,0.056000000000131,0.0751999999997861,0.0918000000000757,0.105199999999895,0.121600000000326,0.137399999999761,0.155400000000227
555,0.012799999999992,0.0270000000001437,0.0429999999999563,0.0581999999999971,0.0740000000001965,0.0894000000000233,0.103600000000151,0.122199999999866,0.139200000000128,0.155000000000291
556,0.0119999999999919,0.0265999999999895,0.0425999999998203,0.0593999999999869,0.0752000000000771,0.0907999999995081,0.106800000000148,0.120200000000186,0.141199999999808,0.157599999999802
557,0.0137999999999835,0.0295999999999913,0.0432000000000335,0.0560000000000582,0.0737999999999738,0.089199999999837,0.106800000000076,0.123000000000175,0.137800000000279,0.156600000000471
558,0.014200000000021,0.0270000000000255,0.0431999999999243,0.0549999999999636,0.0734000000000742,0.089399999999805,0.106199999999881,0.122399999999907,0.137599999999802,0.155600000000559
559,0.0117999999999972,0.027199999999948,0.0429999999999018,0.0590000000001237,0.0735999999999331,0.0893999999999505,0.108200000000361,0.124399999999732,0.139000000000087,0.154999999999127
560,0.010399999999991,0.0250000000000273,0.0433999999999651,0.0579999999999563,0.0768000000000393,0.0907999999999447,0.107000000000262,0.121400000000431,0.142799999999988,0.15380000000092
561,0.0129999999999913,0.0271999999999662,0.0445999999999003,0.0568000000000393,0.0748000000000684,0.089599999999773,0.108600000000006,0.123200000000215,0.140799999999726,0.153999999998923
562,0.0129999999999885,0.0271999999999844,0.0423999999998887,0.0584000000001106,0.0734000000000742,0.0915999999999622,0.10360000000037,0.119800000000687,0.140400000000227,0.154600000000501
563,0.0122000000000052,0.0269999999999891,0.0479999999999382,0.0588000000000829,0.0758000000000538,0.0918000000001484,0.107000000000407,0.120600000000268,0.138400000000402,0.15320000000007
564,0.0127999999999869,0.028799999999992,0.0459999999998945,0.0607999999999083,0.0742000000000553,0.088999999999869,0.109799999999814,0.121400000000722,0.139800000000541,0.153199999999633
565,0.0133999999999909,0.0264000000000215,0.0440000000000146,0.0577999999999884,0.0738000000002285,0.0892000000001281,0.106199999999881,0.123799999999901,0.140600000000268,0.155199999999895
566,0.0113999999999924,0.0259999999998854,0.043199999999888,0.05799999999992,0.0747999999999593,0.0909999999998399,0.106200000000244,0.12179999999993,0.138199999999924,0.154999999999709
567,0.0123999999999885,0.0286000000000695,0.0439999999998327,0.0588000000003012,0.0792000000001644,0.0871999999998661,0.103800000000338,0.122000000000262,0.140399999999645,0.153400000000693
568,0.01480000000001,0.0292000000000371,0.0435999999998785,0.0586000000000058,0.0740000000001601,0.0894000000001688,0.108399999999601,0.123999999999505,0.142000000000116,0.155599999999395
569,0.0119999999999833,0.0283999999999924,0.0413999999999396,0.0581999999999971,0.0733999999996377,0.0890000000003056,0.106799999999275,0.12259999999922,0.139199999999837,0.153400000000838
570,0.0125999999999969,0.0264000000000851,0.0451999999998952,0.0573999999999796,0.0762000000000626,0.0884000000002561,0.110000000000146,0.12500000000131,0.138800000000047,0.153799999999756
571,0.013199999999999,0.0275999999999658,0.0445999999999367,0.059600000000064,0.0752000000000407,0.0966000000001077,0.106600000000108,0.119800000000105,0.139000000000087,0.15940000000046
572,0.0130000000000044,0.0278000000000338,0.0447999999998683,0.0582000000000698,0.0761999999997352,0.0878000000002066,0.104199999999983,0.121999999999825,0.142400000000198,0.1558000000006
573,0.0144000000000035,0.0247999999999593,0.0445999999998639,0.0598000000000684,0.0758000000001266,0.0904000000000087,0.110599999999904,0.12120000000039,0.140199999999895,0.156000000000204
574,0.0113999999999854,0.0267999999999756,0.0451999999999316,0.057799999999952,0.0736000000000786,0.090399999999936,0.109400000000242,0.12339999999982,0.141800000000221,0.153600000000442
575,0.0139999999999984,0.0275999999999931,0.0399999999998909,0.0553999999999724,0.075399999999936,0.089800000000032,0.10820000000007,0.12699999999968,0.140599999999686,0.156000000000204
576,0.0129999999999881,0.0275999999999658,0.0455999999998858,0.0606000000000495,0.0746000000001732,0.090599999999904,0.108199999999924,0.124199999999983,0.14179999999993,0.157400000000198
577,0.0134000000000047,0.0281999999999971,0.0461999999999534,0.0604000000001179,0.0769999999999345,0.0874000000000524,0.104799999999959,0.120399999999499,0.140599999999831,0.155400000000082
578,0.0136000000000035,0.0280000000000291,0.0429999999998472,0.0587999999999374,0.0749999999997453,0.0893999999999505,0.106600000000035,0.122400000000198,0.143399999999383,0.155200000000186
579,0.0137999999999784,0.028199999999988,0.0443999999998596,0.0561999999999534,0.0750000000001819,0.0919999999998254,0.108200000000143,0.124600000000501,0.14060000000085,0.153200000000215
580,0.0127999999999989,0.0281999999999425,0.0471999999998297,0.0557999999999083,0.0769999999995707,0.0909999999999127,0.108999999999796,0.125200000000041,0.142399999999907,0.156200000000536
581,0.0123999999999841,0.0284000000000105,0.0427999999997883,0.0591999999999098,0.0772000000000116,0.0921999999997934,0.106200000000244,0.124999999999563,0.139199999999837,0.15440000000046
582,0.0140000000000087,0.0278000000000702,0.0438000000000102,0.0596000000003551,0.0754000000001179,0.0893999999997322,0.111999999999753,0.124800000000396,0.138800000000338,0.15620000000039
583,0.0142000000000083,0.0285999999999694,0.0459999999999673,0.0586000000000058,0.0765999999995984,0.0897999999999593,0.108999999999869,0.12219999999943,0.140999999999767,0.156600000000035
584,0.0137999999999781,0.0285999999999603,0.0435999999998603,0.0571999999998297,0.0749999999999636,0.0922000000000116,0.107400000000125,0.125599999999831,0.142200000000012,0.157799999999697
585,0.0139999999999888,0.0276000000000022,0.0455999999999403,0.0569999999998618,0.075599999999904,0.0890000000000873,0.109200000000346,0.126000000000058,0.140800000000454,0.157400000000343
586,0.0131999999999925,0.0242000000000462,0.0474000000000342,0.0586000000000422,0.0749999999997817,0.0913999999999942,0.106399999999703,0.12640000000014,0.14039999999979,0.156400000000431
587,0.0124000000000115,0.029200000000028,0.0440000000000146,0.0586000000001513,0.0768000000003303,0.0895999999999185,0.109199999999837,0.125800000000308,0.141800000000367,0.163600000000588
588,0.0152000000000073,0.0275999999999658,0.0411999999998989,0.0597999999999229,0.0760000000001674,0.0927999999999156,0.109399999999659,0.125000000000146,0.142600000000093,0.15719999999943
589,0.0143999999999733,0.0270000000000255,0.0454000000000269,0.0575999999998385,0.0756000000003041,0.0914000000001397,0.110200000000041,0.124000000000524,0.141000000000349,0.159399999999587
590,0.0119999999999929,0.0279999999998927,0.0439999999998872,0.0590000000000509,0.0777999999998428,0.0895999999998457,0.107000000000044,0.123000000000175,0.141599999999889,0.156400000000431
591,0.0142000000000047,0.0293999999999596,0.0416000000000167,0.0574000000001251,0.0762000000000626,0.0913999999999942,0.107799999999988,0.123400000000402,0.139999999999563,0.157200000000157
592,0.0124000000000056,0.0270000000000437,0.0447999999999593,0.057200000000048,0.0744000000001324,0.0932000000000699,0.108799999999828,0.124599999999627,0.143199999999633,0.15839999999982
593,0.0130000000000008,0.0273999999999887,0.0466000000000167,0.0599999999998545,0.0746000000002459,0.0909999999999855,0.109799999999959,0.123199999999924,0.142000000000407,0.157200000000594
594,0.0113999999999772,0.0285999999999603,0.0463999999999578,0.0587999999997919,0.0762000000002081,0.0924000000000524,0.107800000000134,0.124400000000751,0.142799999999843,0.157600000000093
595,0.0119999999999925,0.0263999999999851,0.0451999999999498,0.0620000000001164,0.0770000000001164,0.0906000000001222,0.108199999999706,0.122999999999156,0.142800000000861,0.15620000000039
596,0.0152000000000044,0.0264000000000124,0.0427999999999338,0.0584000000001834,0.073400000000147,0.0914000000000669,0.108200000000143,0.124400000000169,0.144800000000396,0.156799999999785
597,0.0124000000000039,0.0272000000000389,0.0392000000000189,0.0598000000000684,0.0763999999998123,0.0915999999998166,0.10779999999977,0.12179999999993,0.139599999999627,0.156399999999994
598,0.0130000000000059,0.0278000000000065,0.045800000000072,0.06,0.0761999999998079,0.090600000000195,0.109000000000015,0.124199999999255,0.140599999999395,0.156800000000367
599,0.0119999999999761,0.0282000000000698,0.0459999999999491,0.0589999999999054,0.0756000000001586,0.0901999999998952,0.111600000000035,0.124599999999773,0.141599999999889,0.158799999999464
600,0.0129999999999986,0.0284000000000196,0.0457999999999447,0.0594000000000233,0.076799999999821,0.0925999999998749,0.10760000000002,0.124799999999377,0.144800000000541,0.155800000000017
601,0.0153999999999997,0.0283999999999469,0.043799999999992,0.058400000000147,0.0777999999997337,0.0915999999999622,0.109999999999854,0.125999999999622,0.140800000000309,0.15820000000007
602,0.0131999999999955,0.0282000000000153,0.0429999999999563,0.0585999999999694,0.0747999999999229,0.0929999999998108,0.107999999999956,0.124400000000314,0.143399999999965,0.158600000000297
603,0.0134000000000056,0.0259999999999945,0.0439999999999782,0.0571999999999753,0.0764000000000669,0.0939999999999418,0.110800000000236,0.125199999999895,0.143999999999651,0.16219999999943
604,0.0119999999999803,0.0273999999999887,0.0413999999999942,0.0581999999998152,0.0743999999999505,0.093799999999901,0.10820000000007,0.123799999999028,0.142600000000093,0.157000000000262
605,0.0124000000000014,0.0263999999999578,0.0473999999998887,0.0594000000000597,0.0784000000002561,0.0947999999996682,0.109999999999636,0.122400000000052,0.142199999999721,0.157399999999907
606,0.0139999999999987,0.0253999999999451,0.045199999999968,0.0630000000001382,0.0754000000001179,0.0912000000000262,0.11,0.124600000000501,0.143199999999779,0.156200000000244
607,0.0142000000000033,0.0282000000000062,0.0478000000000975,0.0608000000000538,0.0769999999998981,0.0930000000001019,0.108999999999942,0.126399999999267,0.143399999999529,0.157800000000279
608,0.0130000000000016,0.0273999999999705,0.0463999999999214,0.0609999999999854,0.075800000000163,0.0932000000002154,0.109600000000355,0.126199999999662,0.145400000000081,0.16019999999975
609,0.0133999999999759,0.0292000000000007,0.0456000000000131,0.0591999999999825,0.0759999999999855,0.0916000000000349,0.110800000000163,0.12240000000078,0.142799999999697,0.156200000000099
610,0.0135999999999997,0.0286000000000331,0.0426000000000568,0.0603999999999724,0.0773999999999069,0.0918000000001484,0.110599999999977,0.12699999999968,0.144799999999959,0.159399999999878
611,0.0122000000000025,0.0302000000000135,0.0468000000000029,0.0594000000000233,0.0766000000000349,0.0928000000001339,0.107799999999916,0.123400000000256,0.145600000000122,0.157000000000407
612,0.0134000000000133,0.0300000000000091,0.0449999999999818,0.0592000000001281,0.0757999999993626,0.0913999999999942,0.110600000000122,0.125600000000413,0.142399999999761,0.159200000000565
613,0.0132000000000014,0.030200000000068,0.0439999999998872,0.0610000000000218,0.0759999999997672,0.0917999999998574,0.110399999999936,0.125199999999459,0.142999999999884,0.159600000000355
614,0.0141999999999781,0.0271999999999935,0.0455999999999949,0.0581999999999607,0.0782000000001062,0.0915999999998166,0.108199999999997,0.124199999999837,0.142400000000052,0.159200000000128
615,0.0122000000000006,0.0274000000000615,0.0482000000000335,0.0577999999999156,0.0759999999999127,0.0918000000000029,0.110200000000332,0.124800000000396,0.144200000000128,0.161199999999371
616,0.0143999999999965,0.0299999999999909,0.0434000000000378,0.0608000000001994,0.0778000000003885,0.0915999999998166,0.111600000000326,0.124599999999919,0.141799999999639,0.160600000000413
617,0.0134000000000175,0.0285999999999513,0.045,0.0617999999999302,0.0779999999999927,0.0931999999999971,0.109200000000128,0.12879999999961,0.145200000000477,0.160400000000227
618,0.0134000000000001,0.0279999999999745,0.0470000000001528,0.060399999999936,0.0789999999999782,0.0933999999998196,0.110600000000268,0.125400000000518,0.143999999999651,0.162600000000239
619,0.013599999999972,0.0285999999999513,0.043999999999869,0.0598000000001048,0.0808000000003813,0.0911999999998807,0.111800000000003,0.122800000000425,0.143800000000338,0.163399999999674
620,0.0140000000000084,0.0265999999999895,0.0464000000000669,0.059399999999805,0.0778000000001339,0.0922000000000116,0.109799999999814,0.125600000000413,0.142799999999552,0.158800000000047
621,0.0133999999999985,0.0287999999999647,0.0442000000000189,0.0586000000000422,0.0776000000001659,0.093799999999901,0.111399999999921,0.125200000000041,0.144400000000605,0.158200000000215
622,0.0118000000000181,0.0291999999999643,0.0442000000000007,0.0602000000000407,0.0778000000000247,0.0934000000001106,0.112800000000134,0.12839999999982,0.14539999999979,0.160799999999872
623,0.0128000000000005,0.0290000000000509,0.0417999999999301,0.0616000000000713,0.0791999999996551,0.0940000000001601,0.111000000000131,0.125000000000291,0.142799999999988,0.15679999999993
624,0.0131999999999771,0.0271999999999662,0.0494000000000415,0.0602000000001135,0.0785999999995329,0.0930000000000291,0.114199999999764,0.129400000000023,0.142800000000134,0.159600000000064
625,0.013400000000001,0.0301999999999953,0.0435999999999513,0.0577999999998792,0.0765999999998894,0.0930000000001746,0.112599999999657,0.126999999999825,0.144200000000274,0.159600000000064
626,0.0137999999999959,0.0280000000000291,0.042599999999984,0.0608000000001266,0.0763999999999214,0.0928000000003522,0.111000000000058,0.12859999999986,0.141400000000576,0.162000000000116
627,0.013800000000012,0.029600000000064,0.0446000000000822,0.0612000000000626,0.0759999999999127,0.0930000000001746,0.112200000000375,0.125600000000122,0.147599999999948,0.157600000000093
628,0.0120000000000024,0.0284000000000469,0.0443999999999505,0.060800000000163,0.0754000000003361,0.0938000000000466,0.109200000000055,0.126999999999825,0.144000000000087,0.159999999999854
629,0.0135999999999798,0.029199999999928,0.0462000000000808,0.0592000000000189,0.0753999999998632,0.0920000000000437,0.112799999999988,0.126400000000431,0.144399999999878,0.159200000000419
630,0.0132000000000028,0.0281999999999971,0.0431999999999971,0.0609999999998763,0.079000000000342,0.0901999999998225,0.110599999999831,0.124400000000023,0.143800000000047,0.158799999999901
631,0.012399999999995,0.0283999999999924,0.0441999999999462,0.0621999999998297,0.075200000000259,0.0919999999997526,0.109599999999846,0.125799999999872,0.14719999999943,0.16140000000014
632,0.0144000000000132,0.0273999999999705,0.0466000000000167,0.0599999999999272,0.0778000000000611,0.0934000000000378,0.107800000000207,0.126199999999808,0.146399999999849,0.158400000000838
633,0.0125999999999972,0.0290000000000236,0.0472000000000298,0.0606000000000495,0.0793999999999869,0.0920000000001892,0.110599999999831,0.128200000000361,0.143400000000256,0.159599999999627
634,0.0137999999999752,0.0273999999999887,0.0443999999999687,0.0590000000000146,0.077400000000307,0.0964000000000669,0.11239999999947,0.126399999999849,0.143400000000111,0.163599999999715
635,0.0128000000000021,0.0303999999999996,0.0465999999999985,0.0599999999999272,0.0746000000001368,0.0933999999999651,0.110800000000017,0.127000000000698,0.147799999999697,0.158199999999633
636,0.0131999999999954,0.0291999999999462,0.0432000000000153,0.0583999999999287,0.0753999999998996,0.0929999999999563,0.111800000000076,0.127800000000134,0.144199999999546,0.160400000000227
637,0.0142000000000122,0.027800000000052,0.0451999999999862,0.0597999999999593,0.0773999999999433,0.0947999999998865,0.110999999999985,0.127399999999616,0.14460000000021,0.162199999999866
638,0.0132000000000002,0.028400000000056,0.0449999999999454,0.0609999999999127,0.0776000000000931,0.0925999999998749,0.112400000000052,0.128199999999924,0.144400000000314,0.158600000000151
639,0.0147999999999753,0.0277999999999065,0.0447999999999593,0.0578000000000247,0.0797999999998501,0.0933999999997468,0.108599999999933,0.12460000000021,0.147600000000093,0.164599999999919
640,0.0134000000000007,0.0275999999999931,0.0478000000000429,0.0599999999999272,0.0791999999998734,0.0918000000000029,0.111600000000108,0.125400000000227,0.144800000000105,0.159400000000023
641,0.0142000000000004,0.0281999999999698,0.0481999999999243,0.0602000000000044,0.0781999999997424,0.0929999999999563,0.113000000000102,0.126600000000035,0.14339999999982,0.161999999999825
642,0.0138000000000072,0.0272000000000116,0.0468000000000757,0.0591999999999825,0.0775999999997657,0.0959999999998399,0.110600000000122,0.126000000000204,0.144399999999732,0.16039999999979
643,0.0127999999999994,0.0300000000000455,0.0468000000001666,0.0605999999999403,0.0787999999998647,0.0943999999999505,0.112800000000279,0.12800000000032,0.147999999999593,0.163199999999924
644,0.0137999999999762,0.0273999999999432,0.0432000000000698,0.0584000000001106,0.0807999999995081,0.0930000000001019,0.111199999999881,0.127599999999802,0.147199999998847,0.162399999999907
645,0.0133999999999915,0.0296000000000822,0.0480000000000473,0.0613999999998487,0.0782000000000699,0.0930000000001019,0.111600000000035,0.128600000000151,0.145999999999476,0.161600000000471
646,0.0148000000000006,0.0285999999999694,0.0442000000000371,0.060399999999936,0.0792000000002736,0.0938000000001193,0.111999999999971,0.127999999999302,0.144600000000064,0.162600000000239
647,0.0140000000000084,0.0287999999999465,0.0436000000000058,0.0602000000000407,0.0778000000001703,0.0948000000003958,0.111999999999898,0.126599999999307,0.14719999999943,0.165399999999354
648,0.0123999999999998,0.0278000000001248,0.0456000000000495,0.0605999999999767,0.0772000000002663,0.0949999999999272,0.11460000000021,0.127000000000116,0.145199999999895,0.164400000000605
649,0.0129999999999765,0.0275999999999476,0.0492000000000735,0.0611999999999171,0.0763999999999214,0.0935999999998603,0.112200000000084,0.12640000000014,0.144799999999377,0.160799999999435
650,0.0125999999999949,0.0299999999998727,0.0478000000000611,0.0605999999999403,0.0790000000000509,0.0936000000000058,0.112200000000012,0.126999999999534,0.147000000000553,0.167599999999511
651,0.0156000000000027,0.02800000000002,0.0480000000000473,0.0596000000001732,0.0770000000000073,0.0929999999998836,0.110800000000017,0.128399999999965,0.144400000000169,0.164200000000274
652,0.0140000000000084,0.0281999999999698,0.042799999999952,0.0613999999999578,0.0792000000001644,0.0930000000000291,0.112399999999907,0.128599999999569,0.146399999999703,0.162400000000634
